owner_name,portfolio_size,total_market_value,owner_address,mailing_address,entity_type,is_investor_entity,has_investor_name,has_po_box,has_business_address,portfolio_category,is_portfolio_investor,sample_properties,absentee_ratio,investor_score,investor_tier,score_reasons,tier_description
TROTTERS PARK LLC (35.4591),144,21173600.0,650 SOUTH 500 WEST   STE 104,650 S 500 W STE 104,llc,True,False,False,True,institutional,True,"['481 BUTTLES AV # 101', '481 BUTTLES AV # 102', '481 BUTTLES  AV # 103', '481 BUTTLES  AV # 104', '481 BUTTLES  AV # 105']",1.0,74,tier_2,LLC entity (high investor probability); Institutional investor (144 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
FIVE ON FIFTH LLC,143,0.0,2935 KENNY RD,,llc,True,False,False,False,institutional,True,"['210 W FIFTH AV # 201', '210 W FIFTH AV # 202', '210 W FIFTH AV # 203', '210 W FIFTH AV # 204', '210 W FIFTH AV # 205']",1.0,70,tier_2,LLC entity (high investor probability); Institutional investor (143 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
VILLAGE COURT APARTMENTS I LLC,142,0.0,"C/O SOUNDVIEW MANAGEMENT GROUP LLC, 1691 RED ROBIN RD",,llc,True,False,False,False,institutional,True,"['4654 TAMARACK BL', '4654 TAMARACK BL', '4654 TAMARACK BL', '4654 TAMARACK BL', '4654 TAMARACK BL']",1.0,70,tier_2,LLC entity (high investor probability); Institutional investor (142 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
TIMBERCREEK APARTMENTS LLC,140,0.0,650 S 500 WEST SUITE 104,,llc,True,False,False,True,institutional,True,"['3250 GREEN MEADOWS ST', '3252 GREEN MEADOWS ST', '3254 GREEN MEADOWS ST', '3256 GREEN MEADOWS ST', '3258 GREEN MEADOWS ST']",1.0,74,tier_2,LLC entity (high investor probability); Institutional investor (140 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
PARKHILL OWNER LLC,140,0.0,3016 MARYLAND AVE,70 NE LOOP 410 STE 185,llc,True,False,False,False,institutional,True,"['1291 PARK PLAZA DR', '1293 PARK PLAZA DR', '1295 PARK PLAZA DR', '1297 PARK PLAZA DR', '1299 PARK PLAZA DR']",1.0,70,tier_2,LLC entity (high investor probability); Institutional investor (140 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
COLUMBUS CASSADY LLC,137,10513100.0,4020 KINROSS LAKES PKWY STE#200,4020 KINROSS LAKES PKWY STE 200,llc,True,False,False,True,institutional,True,"['0 E FIFTH AV', '0 FOURTH AV', '0 E FOURTH AV', '2901 E FOURTH AV', '0 FOURTH AV']",1.0,74,tier_2,LLC entity (high investor probability); Institutional investor (137 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
FALLSPLUS LLC,133,10996400.0,1515 LAKE SHORE DR STE 225,PO BOX 9202,llc,True,False,False,True,institutional,True,"['2283D GRAYDON BL', '2285D GRAYDON BL', '2287 GRAYDON BL', '2289 GRAYDON BL', '2291 GRAYDON BL']",1.0,74,tier_2,LLC entity (high investor probability); Institutional investor (133 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
NEW WESBURY LLC,126,0.0,650 S 500 W #104,,llc,True,False,False,False,institutional,True,"['6679 WESBURY PARK AV # 101', '6679 WESBURY PARK AV # 102', '6679 WESBURY PARK AV # 103', '6679 WESBURY PARK AV # 104', '6679 WESBURY PARK AV # 105']",1.0,70,tier_2,LLC entity (high investor probability); Institutional investor (126 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
PARK VISTA I LP,126,9304000.0,735 ARBUCKLE AVENUE,1 N LASALLE ST STE 2100,partnership,True,False,False,False,institutional,True,"['2931 VISTA VIEW BL', '2933 VISTA VIEW BL', '2935 VISTA VIEW BL', '2937 VISTA VIEW BL', '2941 VISTA VIEW BL']",1.0,65,tier_2,Partnership (likely investor); Institutional investor (126 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
TOWNHOMES AT ANDRUS LLC,124,7277900.0,PO BOX 9202,PO BOX 9202,llc,True,False,True,False,institutional,True,"['3980 W ANDRUS CT', '3982 W ANDRUS CT', '3984 W ANDRUS CT', '3986 W ANDRUS CT', '3958A ANDRUS CT']",0.0,61,tier_2,LLC entity (high investor probability); Institutional investor (124 properties); PO Box address,Probable Investor - Strong prospect
SANDS APARTMENTS LLC,121,0.0,650 S 500 WEST,,llc,True,False,False,False,institutional,True,"['2045 JEWETT DR', '2047 JEWETT DR', '2053 JEWETT DR', '6277 SWEETWATER CT', '6269 SWEETWATER CT']",1.0,70,tier_2,LLC entity (high investor probability); Institutional investor (121 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
L M PROPERTIES OF OHIO LTD,114,12612600.0,7131 TEMPERANCE POINT ST,7131 TEMPERANCE POINT STREET,partnership,True,True,False,False,institutional,True,"['7308 CIMMARON STATION RD', '7342 CIMMARON STATION RD', '7344 CIMMARON STATION RD', '7346 CIMMARON STATION RD', '7352 CIMMARON STATION RD']",1.0,75,tier_2,"Partnership (likely investor); Institutional investor (114 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
PARK MADISON LLC,113,14647000.0,750 COMMUNICATIONS PARKWAY,750 COMMUNICATIONS PKWY STE 250,llc,True,False,False,False,institutional,True,"['4540 DESANTIS CT #101', '4540 DESANTIS CT #102', '4540 DESANTIS CT #104', '4540 DESANTIS CT #105', '4540 DESANTIS CT #106']",1.0,70,tier_2,LLC entity (high investor probability); Institutional investor (113 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
939-969 PERRY (COLUMBUS) OWNER LLC,113,23916800.0,200 EAST BROAD STREET STE 220,3001 HACKBERRY RD,llc,True,False,False,True,institutional,True,"['201 PERRY ST', '202 PERRY ST', '203 PERRY ST', '204 PERRY ST', '205 PERRY ST']",1.0,74,tier_2,LLC entity (high investor probability); Institutional investor (113 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
SHARON GLEN MASTER LLC,112,12040000.0,2 GREYSTONE LN,PO BOX 39,llc,True,False,False,False,institutional,True,"['1855 MINTWOOD DR', '1857 MINTWOOD DR', '1859 MINTWOOD DR', '1861 MINTWOOD DR', '1863 MINTWOOD DR']",1.0,70,tier_2,LLC entity (high investor probability); Institutional investor (112 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
BVF-V BEDFORD LLC,112,15048000.0,PO BOX 92129C/O ALTUS GROUP,PO BOX 92129,llc,True,False,True,False,institutional,True,"['2533 HARD RD', '2535 HARD RD', '2537 HARD RD', '2539 HARD RD', '7885 CROSSOVER BL']",1.0,76,tier_2,LLC entity (high investor probability); Institutional investor (112 properties); 80%+ properties are absentee-owned; PO Box address,Probable Investor - Strong prospect
VISTA VILLAGE INC,111,122600.0,PO BOX 340230,445 HUTCHINSON AVE STE600,corporation,True,False,True,False,institutional,True,"['0 BAY VILLAGE ST', '3799 BAY VILLAGE ST', '3877 BAY VILLAGE ST', '3883 BAY VILLAGE ST', '3889 BAY VILLAGE ST']",0.9819819819819819,73,tier_2,Corporation (likely investor); Institutional investor (111 properties); 80%+ properties are absentee-owned; PO Box address,Probable Investor - Strong prospect
HOME SFR BORROWER IV LLC,111,22775200.0,PO BOX 4090,1134 W HUBBARD ST FL3,llc,True,False,True,False,institutional,True,"['2876 BROWNLEE AV', '1131 LOCKWOOD RD', '1123 LOCKWOOD RD', '4614 N FOURTH ST', '840 N LINCOLN AV']",1.0,76,tier_2,LLC entity (high investor probability); Institutional investor (111 properties); 80%+ properties are absentee-owned; PO Box address,Probable Investor - Strong prospect
L&N-UP ALUM CREEK LLC,108,3362600.0,139 E MAIN ST,141 STANBERY AVE,llc,True,False,False,False,institutional,True,"['1030 GIBBARD AV', '1288 E ENGLER ST', '0 WENDELL ST', '747 MCALLISTER AV', '247 KELTON AV']",1.0,70,tier_2,LLC entity (high investor probability); Institutional investor (108 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
BRG NORTHGATE CROSSING LLC,108,9627200.0,470 OLDE WRTHNGTN RD #100,7265 KENWOOD ROAD STE 111,llc,True,False,False,False,institutional,True,"['304 HUTCHINSON AV', '304 HUTCHINSON AV', '304 HUTCHINSON AV', '304 HUTCHINSON AV', '304 HUTCHINSON AV']",1.0,70,tier_2,LLC entity (high investor probability); Institutional investor (108 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
MARONDA HOMES INC OF OHIO,108,0.0,3811 TWIN CREEK DR,,corporation,True,True,False,False,institutional,True,"['0 MCHENRY DR', '0 MCHENRY DR', '0 MCHENRY DR', '0 MCHENRY DR', '0 MCHENRY DR']",1.0,77,tier_2,"Corporation (likely investor); Institutional investor (108 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
ADAMS POINTE APARTMENTS LLC,108,13060400.0,8175 EVANS RD #14041,8175 E EVANS RD UNIT 14041,llc,True,False,False,False,institutional,True,"['995 TAYLOR STATION RD #101', '995 TAYLOR STATION RD #102', '995 TAYLOR STATION RD #103', '995 TAYLOR STATION RD #104', '991 TAYLOR STATION RD #105']",1.0,70,tier_2,LLC entity (high investor probability); Institutional investor (108 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
BRAXTON ON BETHEL LLC,106,13970000.0,470 OLDE WORTHINGTON ROAD STE 100,470 OLD WORTHINGTON RD STE 100,llc,True,False,False,True,institutional,True,"['1409 BRIGHTON PARK RD #101', '1409 BRIGHTON PARK RD #201', '1409 BRIGHTON PARK RD #301', '1409 BRIGHTON PARK RD #102', '1409 BRIGHTON PARK RD #202']",0.9905660377358491,74,tier_2,LLC entity (high investor probability); Institutional investor (106 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
330 INVESTMENTS LLC,101,9176300.0,4537 HIRTH HILL RD E,4537 HIRTH HILL RD E,llc,True,True,False,False,institutional,True,"['249 LOWELL RD', '63 JAMES RD', '1061 ASHBURTON RD', '3129 E ASTOR AV', '1069 ELIZABETH AV']",0.15841584158415842,65,tier_2,"LLC entity (high investor probability); Institutional investor (101 properties); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
NEW STAFFORD HOUSE LLC,96,0.0,8902 NORTH MERIDIAN STREET SUITE 205,,llc,True,False,False,True,institutional,True,"['7620 HUNTINGTON PARK DR STE 101', '7620 HUNTINGTON PARK DR STE 102', '7620 HUNTINGTON PARK DR STE 103', '7620 HUNTINGTON PARK DR STE 104', '7620 HUNTINGTON PARK DR STE 105']",1.0,74,tier_2,LLC entity (high investor probability); Institutional investor (96 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
HAYDEN RESERVE LLC,96,13177200.0,470 OLDE WORTHINGTON RD STE 100,1375 E 9TH ST STE 2400,llc,True,False,False,True,institutional,True,"['7365 HIGH CROSS BL #101', '7365 HIGH CROSS BL #201', '7365 HIGH CROSS BL #301', '7365 HIGH CROSS BL #102', '7365 HIGH CROSS BL #202']",1.0,74,tier_2,LLC entity (high investor probability); Institutional investor (96 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
ALLSTON POINTE LLC,96,0.0,470 OLDE WORTHINGTON RD STE 100,,llc,True,False,False,True,institutional,True,"['215 ALLSTON WY 101', '215 ALLSTON WY 201', '215 ALLSTON WY 301', '215 ALLSTON WY 102', '215 ALLSTON WY 202']",1.0,74,tier_2,LLC entity (high investor probability); Institutional investor (96 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
HC COLUMBUS THORNAPPLE LLC,95,0.0,999 WATERSIDE DR STE 2300,PO BOX 9202,llc,True,False,False,True,institutional,True,"['4401 THORNBERRY DR', '4403 THORNBERRY DR', '4405 THORNBERRY DR', '4407 THORNBERRY DR', '4411 THORNBERRY DR']",1.0,74,tier_2,LLC entity (high investor probability); Institutional investor (95 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
STAR 2022-SFR3 BORROWER LP,91,19092900.0,591 W PUTNAM AVENUE,16220 N SCOTTSDALE RD STE 650,partnership,True,False,False,False,institutional,True,"['928 HEYL AV', '614 REINHARD AV', '1980 E FIFTH AV', '1276 WAGER ST', '963 LOCKBOURNE RD']",1.0,65,tier_2,Partnership (likely investor); Institutional investor (91 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
NATURE RESERVES LLC,91,241700.0,PO BOX 232,PO BOX 232,llc,True,False,True,False,institutional,True,"['0 WHITEHEAD RD', '0 REA AV', '0 REA AV', '0 REA AV', '0 REA AV']",0.0,61,tier_2,LLC entity (high investor probability); Institutional investor (91 properties); PO Box address,Probable Investor - Strong prospect
NORMANDY PROPERTIES LP,87,5609900.0,135 ALLVIEW RD,7865 AUBURN RD,partnership,True,True,False,False,institutional,True,"['361 WISHING WELL LN', '363 WISHING WELL LN', '365 WISHING WELL LN', '367 WISHING WELL LN', '5491 WINDING WOODS BL']",1.0,75,tier_2,"Partnership (likely investor); Institutional investor (87 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
ALDER PARK APARTMENTS LLC,84,13537200.0,2075 WEST BIG BEAVER ROAD SUITE 100,PO BOX 9202,llc,True,False,False,True,institutional,True,"['450 E ALDER DR # 101', '450 E ALDER DR # 102', '450 E ALDER DR # 103', '450 E ALDER DR # 104', '450 E ALDER DR # 105']",1.0,74,tier_2,LLC entity (high investor probability); Institutional investor (84 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
ARBOR VILLAGE APARTMENTS LLC,84,5565600.0,15 W CHERRY ST STE 201,15 W CHERRY ST UNIT 201,llc,True,False,False,True,institutional,True,"['4991 ARBOR VILLAGE DR', '4991 ARBOR VILLAGE DR', '4991 ARBOR VILLAGE DR', '4991 ARBOR VILLAGE DR', '4991 ARBOR VILLAGE DR']",1.0,74,tier_2,LLC entity (high investor probability); Institutional investor (84 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
TOWNHOMES AT MCNAUGHTEN LLC,84,0.0,1359 YORKLAND RD,,llc,True,False,False,False,institutional,True,"['1359 YORKLAND RD', '1361 YORKLAND RD', '1363 YORKLAND RD', '1365 YORKLAND RD', '5766 KARENWAY DR']",1.0,70,tier_2,LLC entity (high investor probability); Institutional investor (84 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
SUNBURY SPRINGS LLC,84,11148000.0,480 OLDE WORTHINGTON RD SUITE 100,470 OLDE WORTHINGTON RD STE 100,llc,True,False,False,True,institutional,True,"['4600  SUNBURY SPRINGS PW #101', '4600 SUNBURY SPRINGS PW #201', '4600 SUNBURY SPRINGS PW #301', '4600 SUNBURY SPRINGS PW #102', '4600 SUNBURY SPRINGS PW #202']",1.0,74,tier_2,LLC entity (high investor probability); Institutional investor (84 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
STONECREEK LP,82,4020000.0,99 CORBETT WAY SUITE 202,99 CORBETT WAY STE 202,partnership,True,False,False,True,institutional,True,"['2707 STONEHENGE DR', '2707 STONEHENGE DR', '2707 STONEHENGE DR', '2707 STONEHENGE DR', '2707 E STONEHENGE DR']",1.0,69,tier_2,Partnership (likely investor); Institutional investor (82 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
WRE RIVERWATCH LLC,79,12286300.0,230 HURONVIEW BLVD,PO BOX 9202,llc,True,False,False,False,institutional,True,"['364 W LANE AV', '364 W LANE AV', '364 W LANE AV', '364 W LANE AV', '364 W LANE AV']",1.0,70,tier_2,LLC entity (high investor probability); Institutional investor (79 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
1944-DD INC,78,439800.0,2102 BROOKHURST AVE,2138 MAPLEWOOD DR,corporation,True,False,False,False,institutional,True,"['0 CHESTER RD', '0 CHESTER RD', '0 CHESTER RD', '0 CHESTER RD', '0 ABINGTON RD']",1.0,67,tier_2,Corporation (likely investor); Institutional investor (78 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
BAF ASSETS 5 LLC,77,14752600.0,5001 PLAZA ON THE LAKE STE 200,16220 N SCOTTSDALE RD STE 650,llc,True,False,False,True,institutional,True,"['591 S WHEATLAND AV', '919 WILTSHIRE RD', '353 GUERNSEY AV', '3050 NORWOOD ST', '2813 DOVER RD']",1.0,74,tier_2,LLC entity (high investor probability); Institutional investor (77 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
LC ANNEX WEST LLC,76,0.0,230 WEST ST STE 200,,llc,True,False,False,True,institutional,True,"['88 PARK FRONT CT', '86 PARK FRONT CT', '84 PARK FRONT CT', '82 PARK FRONT CT', '80 PARK FRONT CT']",1.0,74,tier_2,LLC entity (high investor probability); Institutional investor (76 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
UPTOWN HOLDINGS LIMITED LLC,76,21823700.0,PO BOX 141213,PO BOX 141213,llc,True,True,True,False,institutional,True,"['66 68 W LONGVIEW AV', '24 26 W PACEMONT RD', '2963 2965 INDIANOLA AV', '3478 N HIGH ST', '28 32 ORCHARD LN']",0.4473684210526316,71,tier_2,"LLC entity (high investor probability); Institutional investor (76 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
VB NINE LLC,73,10221800.0,3500 PARK CENTER DR STE 100,16220 N SCOTTSDALE RD STE 650,llc,True,False,False,True,institutional,True,"['223 N WAYNE AV', '229 N WAYNE AV', '1069 MEADOWDALE AV', '1536 BRIARWOOD AV', '1613 ARLINGTON AV']",1.0,74,tier_2,LLC entity (high investor probability); Institutional investor (73 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
OSU PROPERTIES LLC,73,37656400.0,3604 HAMPTON MANOR DR,3604 HAMPTON MANOR DR,llc,True,True,False,False,institutional,True,"['214 OAKLAND AV', '107 W PATTERSON AV', '78 W NINTH AV', '110 E NORWICH AV', '35 W BLAKE AV']",0.6027397260273972,75,tier_2,"LLC entity (high investor probability); Institutional investor (73 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
JEFFERSON POINTE LLC,72,9452400.0,470 OLDE WORTHINGTON RD #100,1321 UPLAND DR PMB 11203,llc,True,False,False,False,institutional,True,"['890 TAYLOR STATION RD UNIT 101', '890 TAYLOR STATION RD UNIT 102', '890 TAYLOR STATION RD UNIT 103', '890 TAYLOR STATION RD UNIT 104', '890 TAYLOR STATION RD UNIT 201']",1.0,70,tier_2,LLC entity (high investor probability); Institutional investor (72 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
