owner_name,portfolio_size,total_market_value,owner_address,mailing_address,entity_type,is_investor_entity,has_investor_name,has_po_box,has_business_address,portfolio_category,is_portfolio_investor,sample_properties,absentee_ratio,investor_score,investor_tier,score_reasons,tier_description
1492 LINWOOD AVE LLC,4,591500.0,3474 N HIGH ST,PO BOX 9202,llc,True,False,False,False,small,True,"['1492 LINWOOD AV', '690 E GIBBARD AV', '1291 YEARLING RD', '2488 KITCHNER DR']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
2977 LAMB LLC,4,417500.0,2977 LAMB AVE,2977 LAMB AVE,llc,True,False,False,False,small,True,"['2977 LAMB AV', '2977 LAMB AV', '2977 LAMB AV', '2977 LAMB AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
MARBURT LLC,4,1627900.0,36 S ARDMORE RD,36 S ARDMORE RD,llc,True,False,False,False,small,True,"['745 S FIFTH ST', '1476 1478 MICHIGAN AV', '133 135 W EIGHTH AV', '1496 1498 BELMONT AV']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
CLL PROPERTIES LLC,4,514800.0,4346 YELLOW WOOD DR,4346 YELLOW WOOD DR,llc,True,True,False,False,small,True,"['7376 CIMMARON STATION RD', '7378 CIMMARON STATION RD', '7380 CIMMARON STATION RD', '7382 CIMMARON STATION RD']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (4 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
BUTTLES CONDOS LLC,4,1053400.0,760 N WALL ST,760 N WALL ST,llc,True,False,False,False,small,True,"['50 BUTTLES AV', '52 BUTTLES AV', '54 BUTTLES AV', '56 BUTTLES AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
BLACK HORSE PROPERTIES LLC,4,428300.0,788 TAYLOR STATION RD,788 TAYLOR STATION RD,llc,True,True,False,False,small,True,"['778 TAYLOR STATION RD', '0 TAYLOR STATION RD', '0 TAYLOR STATION RD', '788 TAYLOR STATION RD']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (4 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
WBH CINCINNATI LLC,4,466800.0,4519 KENNY RD,901 CORPORATE CENTER DR,llc,True,False,False,False,small,True,"['3027 BAKER HILL RD', '2865 PAMELLA DR', '3355 KENASTON DR', '3624 CLEARWATER DR']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BBI ASTOR PARK I LLC,4,2979200.0,600 W NATIONWIDE BLVD,80 E RICH ST,llc,True,False,False,False,small,True,"['600 W NATIONWIDE BL', '600 W NATIONWIDE BL', 'CAHILL DR', 'CAHILL DR']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
SAI PORTLAND PROPERTIES Q4 LLC,4,429200.0,5540 FAWNBROOK CT,5540 FAWNBROOK CT,llc,True,True,False,False,small,True,"['5274 PORTLAND ST', '5276 PORTLAND ST', '5278 PORTLAND ST', '5280 PORTLAND ST']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (4 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
EAGLE HOMES PROPERTIES INC,4,390600.0,575 CORR RD,575 CORR RD,corporation,True,True,False,False,small,True,"['611 SIEBERT ST', '555 LILLEY AV', '613 SIEBERT ST', '575 CORR RD']",0.5,49,tier_3,"Corporation (likely investor); Small portfolio (4 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
FLAT IRON PROPERTIES LLC,4,608500.0,495 S HIGH ST STE 400,495 S HIGH ST STE 400,llc,True,True,False,True,small,True,"['742 E TIBET RD', '1285 E NORTH BROADWAY', '1090 PAULINE AV', '2234 E EDEN AV']",0.5,56,tier_3,"LLC entity (high investor probability); Small portfolio (4 properties); Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
4 GRANDSONS LLC,4,866500.0,102 MAYFAIR BLVD,2276 CASTLEGATE DR N APT 928,llc,True,False,False,False,small,True,"['1356 1360 S OHIO AV', '1352 S OHIO AV', '1323 ELDERWOOD AV', '1933 MARSDALE AV']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
55-57 EAST WOODRUFF LLC,4,1647800.0,57 E LANE AVE,68 S 4TH ST,llc,True,False,False,False,small,True,"['57 59 E LANE AV', '55 57 E WOODRUFF AV', '2584 2586 N HIGH ST', '44 46 E EIGHTEENTH AV']",0.75,53,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 50%+ properties are absentee-owned,Possible Investor - Worth contacting
PRISM PROPERTY RESTORATION LLC,4,425000.0,4510 CASCADE DR,4510 CASCADE DR,llc,True,True,False,False,small,True,"['1450 E CORDELL AV', '826 832 WELLINGTON BL', '848 850 WELLINGTON BL', '852 854 WELLINGTON BL']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (4 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
CHIOU SOPHIA C TR,4,785300.0,1185 BETHEL RD,PO BOX 20454,trust,True,False,False,False,small,True,"['1185 BETHEL RD', '1480 SLADE 301 AV', '5496 5498 ARCHWAY DR', '7827 MEADOWHAVEN BL']",0.75,41,tier_3,Trust entity (possible investor); Small portfolio (4 properties); 50%+ properties are absentee-owned,Possible Investor - Worth contacting
HEALTHY LINDEN HOMES VI LLC,4,108300.0,PO BOX 77499,PO BOX 77499,llc,True,True,True,False,small,True,"['988 E ELEVENTH AV', '1625 ABERDEEN AV', '2525 RENWOOD PL', '2444 RENWOOD PL']",0.25,58,tier_3,"LLC entity (high investor probability); Small portfolio (4 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
MR COLUMBUS LLC,4,859400.0,4896 DUBLIN FALLS,PO BOX 9202,llc,True,False,False,False,small,True,"['1440 1442 HAMLET ST', '136 N POWELL AV', '424 426 NAPOLEON AV', '4155 SPRING FLOWER CT']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
HCP COLUMBUS WAREHOUSE DISTRICT II LLC,4,675800.0,4060 INCE BLVD,11766 WILSHIRE BLVD STE 325,llc,True,False,False,False,small,True,"['260 NAGHTEN ST', '0 E NAGHTEN ST', '260 NAGHTEN ST', '0 MT VERNON AV']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
JITUDHARM SIX LLC,4,335100.0,3259 SCIOTO RUN BLVD,3259 SCIOTO RUN BLVD,llc,True,False,False,False,small,True,"['2865 SULLIVANT AV', '2859 SULLIVANT AV', '2853 SULLIVANT AV', '2847 SULLIVANT AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
BRIDGETON PROPERTIES LLC,4,715800.0,1515 BRIDGETON DR,1515 BRIDGETON DR,llc,True,True,False,False,small,True,"['1051 OLD HENDERSON RD', '2295 HEDGEROW RD', '2261 HEDGEROW RD', '2205 HEDGEROW RD']",0.25,52,tier_3,"LLC entity (high investor probability); Small portfolio (4 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
JITUDHARM SEVEN LLC,4,755900.0,3259  SCIOTO RUN BLVD,3259 SCIOTO RUN BLVD,llc,True,False,False,False,small,True,"['549 559 ROYS AV', '3177 WHITEHEAD RD', '749 BROWN RD', '1239 BROWN RD']",0.25,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
EMJ ASSETS LLC,4,569000.0,905 CHARNWOOD LANE,905 CHARNWOOD LN,llc,True,False,False,False,small,True,"['4460 ST RITA LN', '765 PIERCE AV', '732 ELAINE RD', '731 ELAINE RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
FAILOR PROPERTIES LLC,4,327400.0,11500 JEROME RD,11500 JEROME RD,llc,True,True,False,False,small,True,"['40 42 N OAKLEY AV', '47 N OAKLEY AV', '828 CAMPBELL AV', '53 STEVENS AV']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (4 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
RAINBOW DEVELOPMENT CORP,4,2295200.0,865 KING AVE,865 KING AVE,corporation,True,False,False,False,small,True,"['3910 GROVES RD', '1448 1488 DELASHMUT AV', '1493 DELASHMUT AV', '865 W KING AV']",0.75,50,tier_3,Corporation (likely investor); Small portfolio (4 properties); 50%+ properties are absentee-owned,Possible Investor - Worth contacting
HCO PROPERTIES LLC,4,1088200.0,1080 FISHINGER RD,1080 FISHINGER RD,llc,True,True,False,False,small,True,"['1467 1469 BRADSHIRE DR', '1080 FISHINGER RD', '0 KENNY RD', '1867 1869 FONTENAY CT']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (4 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
2486 SOUTH HIGH LLC,4,72600.0,2090 RIVERSIDE DR,2090 RIVERSIDE DR,llc,True,False,False,False,small,True,"['0 S HIGH ST', '2486 S HIGH ST', '0 S HIGH ST', '0 S HIGH ST']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
MANNING GAULT LLC,4,580200.0,PO BOX 9027,PO BOX 9027,llc,True,False,True,False,small,True,"['825 831 MANNING ST', '807 813 MANNING ST', '817 823 MANNING ST', '1754 1756 GAULT ST']",0.0,48,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); PO Box address,Possible Investor - Worth contacting
AKASH LLC,4,165000.0,3625 KYRAN DR,3625 KYRAN DR,llc,True,False,False,False,small,True,"['0 LIVINGSTON AV', '6078 LIVINGSTON AV', '0 E LIVINGSTON AV', '0 E LIVINGSTON AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
USA AUTO TRADE LLC,4,671700.0,PO BOX 298181,PO BOX 298181,llc,True,False,True,False,small,True,"['1044 S ASHBURTON RD', '4903 CALVIN DR', '226 COLLINGWOOD AV', '265 ROBINWOOD AV']",0.5,48,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); PO Box address,Possible Investor - Worth contacting
1034 ANN ST LLC,4,624400.0,576 SIEBERT ST,576 SIEBERT ST,llc,True,False,False,False,small,True,"['1273 S CHAMPION AV', '1088 ANN ST', '1034 ANN ST', '1597 KOEBEL RD']",0.25,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
AKIDEL INVESTMENT COMPANY LLC,4,505100.0,1701 HOME RD,1701 HOME RD,corporation,True,True,False,False,small,True,"['6165 FORTIN CT', '5727 S PINE TREE ST', '3038 HIGHCLIFF CT', '3083 HIGHCLIFF CT']",0.5,49,tier_3,"Corporation (likely investor); Small portfolio (4 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
BV BRACKEN HOUSE LLC,4,505100.0,PO BOX 164204,PO BOX 164204,llc,True,False,True,False,small,True,"['5267 BRACKEN HOUSE CT', '5269 BRACKEN HOUSE CT', '5271 BRACKEN HOUSE CT', '5273 BRACKEN HOUSE CT']",0.75,59,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 50%+ properties are absentee-owned; PO Box address,Possible Investor - Worth contacting
ABODE MEADOWS LLC,4,1522300.0,3805 N HIGH ST,3019 INDIANOLA AVE STE 100,llc,True,False,False,False,small,True,"['5828 5832 N MEADOWS BL', '5840 5844 N MEADOWS BL', '908 NORTH MEADOWS CT', '892 NORTH MEADOWS CT']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
DRIVERA LLC,4,491700.0,567 HAVENS CORNERS RD,567 HAVENS CORNERS RD,llc,True,False,False,False,small,True,"['1558 MINNESOTA A&B AV', '1394 MINNESOTA AV', '1460 MANCHESTER AV', '1945 ELMORE AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
JCD INVESTMENT ASSETS INC,4,34800.0,1390 BAYSHORE DR,1390 BAYSHORE DR,corporation,True,True,False,False,small,True,"['5710 CROSSING CT', '5712 CROSSING CT', '5714 CROSSING CT', '5716 CROSSING CT']",0.5,49,tier_3,"Corporation (likely investor); Small portfolio (4 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
SILVER PARK CORP,4,3138800.0,2711 INTERNATIONAL ST,2711 INTERNATIONAL ST,corporation,True,False,False,False,small,True,"['2999 - 3005 SILVER DR', '3037 SILVER DR', '3025 3041 SILVER DR', '0 SILVER DR']",0.75,50,tier_3,Corporation (likely investor); Small portfolio (4 properties); 50%+ properties are absentee-owned,Possible Investor - Worth contacting
FKH SFR PROPCO G LP,4,1103000.0,1850 PARKWAY PL STE 900,16220 N SCOTTSDALE RD STE 650,partnership,True,False,False,True,small,True,"['5031 JAMESTOWN RD', '1904 LITTLE WATER DR', '2680 NORTHWOLD RD', '6971 SHOREHILL LN']",1.0,57,tier_3,Partnership (likely investor); Small portfolio (4 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Possible Investor - Worth contacting
VW PARTNERS II LLC,4,5643000.0,1433 GRANDVIEW AVE,PO BOX 9202,partnership,True,False,False,False,small,True,"['1455 1457 CHESAPEAKE AV', '1418 1428 CHESAPEAKE AV', '1456 CHESAPEAKE AV', '1464 CHESAPEAKE AV']",1.0,53,tier_3,Partnership (likely investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
GREEN COMMERCIAL COMPLEX LLC,4,951100.0,1349-1377 COMMUNITY PARK DRIVE,PO BOX 3811,llc,True,False,False,False,small,True,"['1345 COMMUNITY PARK DR', '1349 1371 COMMUNITY PARK DR', '1377 COMMUNITY PARK DR', '1339 COMMUNITY PARK DR']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
ROBEY ENTERPRISES LLC,4,276400.0,1593 E FIFTH AVE,1593 E 5TH AVE,llc,True,False,False,False,small,True,"['0 E FIFTH AV', '1589 E FIFTH AV', '1581 E FIFTH AV', '1589 E FIFTH AV']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BAILEY ROBERT TODD TR,4,436400.0,6565 BAYBROOK CT,1465 CLARA ST,trust,True,False,False,False,small,True,"['1481 CLARA ST', '1463 1465 CLARA ST', '1479 CLARA ST', '3183 KARL RD']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BUCKEYE REALTY PARTNERS LLC,4,619600.0,5716 EVANS FARM DR,5716 EVANS FARM DR,partnership,True,True,False,False,small,True,"['4503 ST RITA LN', '930 BUCKNELL RD', '4363 ALLEN DR', '565 W VIRGINIA CR']",0.75,58,tier_3,"Partnership (likely investor); Small portfolio (4 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
MRP SPACE LLC,4,680600.0,262 MITCHELL AVENUE EAST,5905 ANISE DR,llc,True,False,False,False,small,True,"['830 N HIGBEE DR', '1091 RENDEZVOUS LN', '3446 CHANTILLY ST', '1777 HOLLOW RUN DR']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
PAINE-MCKINLEY AVENUE LLC,4,47600.0,2474 MCKINLEY AVE,2474 MCKINLEY AVE,llc,True,False,False,False,small,True,"['0 MCKINLEY AV', '0 MCKINLEY AV', '0 MCKINLEY AV', '0 MCKINLEY AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
MASE LLC,4,524900.0,PO BOX 486,PO BOX 486,llc,True,False,True,False,small,True,"['768 E MOUND ST', '5394 5396 IVYHURST DR', '2248 CARDSTON CT', '3818 CHARBONNETT CT']",0.5,48,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); PO Box address,Possible Investor - Worth contacting
JITUDHARM FIVE LLC,4,505800.0,3259 SCIOTO RUN BLVD,3259 SCIOTO RUN BLVD,llc,True,False,False,False,small,True,"['1891 RICHMOND RD', '1978 LITTLE AV', '1972 LITTLE AV', '1690 RICHMOND RD']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
GREEN HAUL TRUCKING LLC,4,430100.0,3627 AGLER ROAD,3627 AGLER RD,llc,True,False,False,False,small,True,"['2760 CLEVELAND AV', '3627 AGLER RD', '0 AGLER RD', '0 AGLER RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
W2W THREE LLC,4,431400.0,5049 HAYES RD,5049 HAYES RD,llc,True,False,False,False,small,True,"['1680 LISLE AV', '1684 LISLE AV', '0 LISLE AV', '2127 POPLAR ST']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
W2W ONE LLC,4,688600.0,5049 HAYES RD,5049 HAYES RD,llc,True,False,False,False,small,True,"['3998 CORBIN ST', '1673 MERILINE AV', '1053 TOBI DR', '4189 NIPIGON DR']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
BUCKEYE MHP LLC,4,670300.0,539 WEST COMMERCE ST #650,539 W COMMERCE ST STE 650,llc,True,False,False,False,small,True,"['0 S HIGH ST', '2281 S HIGH ST', '0 S HIGH ST', '3311 S SIXTH ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
LINDEN LIVING LLC,4,394000.0,2913  GERBERT ROAD,PO BOX 9202,llc,True,False,False,False,small,True,"['1026 E WEBER RD', '2967 2969 HIAWATHA ST', '2978 HOWEY RD', '2972 HOWEY RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BW80 LLC,4,343200.0,10683 ECKINGTON DR,10683 ECKINGTON DR,llc,True,False,False,False,small,True,"['7380 BRIDE WATER BL', '7382 BRIDE WATER BL', '7384 BRIDE WATER BL', '7386 BRIDE WATER BL']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
BW70 LLC,4,343200.0,10683 ECKINGTON DR,10683 ECKINGTON DR,llc,True,False,False,False,small,True,"['7370 BRIDE WATER BL', '7372 BRIDE WATER BL', '7374 BRIDE WATER BL', '7376 BRIDE WATER BL']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
FC90 LLC,4,343200.0,10683 ECKINGTON DR,10683 ECKINGTON DR,llc,True,False,False,False,small,True,"['1476 WORTHINGTON ROW DR', '1474 WORTHINGTON ROW DR', '1472 WORTHINGTON ROW DR', '1470 WORTHINGTON ROW DR']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
